Unnamed: 0_x,name,rating_x,reviews,company_type,Head_Quarters,Company_Age,No_of_Employee,Unnamed: 0_y,company description,rating_y,review,salaries,no. of job opening
1901,Unitech,4.1,(206 Reviews),Public,"Gurgaon/Gurugram,Haryana + 18 more",51 years old,1k-5k employees (India),3139,Real Estate | 1k-5k Employees | Public | 52 years old | Gurgaon/Gurugram +21 more,3.9,235 Reviews,1.3k Salaries,-- Jobs
1902,IDEMIA,3.7,(206 Reviews),Private,"Courbevoie,Courbevoie + 16 more",5 years old,1k-5k employees (India),1895,Law Enforcement & Security | 1k-5k Employees | 6 years old | Courbevoie +29 more,4.0,419 Reviews,3.3k Salaries,1 Jobs
1903,Guidehouse,4.0,(206 Reviews),"Trivandrum/Thiruvananthapuram,Kerala + 7 more",19 years old,501-1k employees (India),,1890,IT Services & Consulting | 1k-5k Employees | 20 years old | Trivandrum/Thiruvananthapuram +8 more,3.9,421 Reviews,2.7k Salaries,18 Jobs
1904,Tata 1mg,4.1,(206 Reviews),Private,"Gurgaon/Gurugram,Haryana + 20 more",7 years old,201-500 employees (India),1191,Internet | 1k-5k Employees | 8 years old | Gurgaon +46 more,3.7,769 Reviews,4.5k Salaries,37 Jobs
1905,Continental,4.1,(852 Reviews),Private,Hanover + 33 more,151 years old,5k-10k employees (India),2206,Auto Components | 5k-10k Employees | Forbes Global 2000 | 152 years old | Hanover +41 more,4.2,350 Reviews,3k Salaries,340 Jobs
1906,McKinsey & Company,4.2,(264 Reviews),Private,"New York,New York + 5 more",96 years old,1k-5k employees (India),2044,Management Consulting | 1k-5k Employees | 97 years old | Chennai +14 more,4.1,384 Reviews,5.8k Salaries,5 Jobs
1907,Radico Khaitan,4.0,(205 Reviews),Public,"Delhi/NCR,Delhi + 39 more",79 years old,201-500 employees (India),2310,Beverage | 201-500 Employees | Public | 80 years old | Delhi/NCR +49 more,4.0,329 Reviews,1.7k Salaries,-- Jobs
1908,DP World,4.1,(205 Reviews),Public,"Dubai,Jebel Ali + 23 more",17 years old,1k-5k employees (India),1842,Logistics | 1k-5k Employees | Public | 18 years old | Dubai +44 more,3.9,436 Reviews,2.4k Salaries,127 Jobs
1911,Kissht Finance,3.9,(205 Reviews),Mumbai + 39 more,7 years old,51-200 employees (India),,2092,FinTech | 51-200 Employees | Startup | 8 years old | Mumbai +54 more,3.9,376 Reviews,1.7k Salaries,14 Jobs
1914,Advantmed,3.6,(204 Reviews),Private,"Santa Ana,California + 3 more",17 years old,501-1k employees (India),2174,Software Product | 501-1k Employees | 18 years old | Santa Ana +5 more,3.6,356 Reviews,2.1k Salaries,13 Jobs
1915,Hindustan Times,3.7,(204 Reviews),Private,"Delhi/NCR,Delhi + 36 more",98 years old,5k-10k employees (Global),3231,Media & Entertainment | 1k-5k Employees | 99 years old | Delhi/NCR +36 more,3.9,227 Reviews,2.1k Salaries,40 Jobs
1916,Vizag Steel,4.1,(204 Reviews),Public,"Visakhapatnam/Vizag,Andhra Pradesh + 11 more",51 years old,10k-50k employees (Global),2209,Iron & Steel | 10k-50k Employees | Public | 52 years old | Visakhapatnam/Vizag +18 more,4.0,349 Reviews,1.4k Salaries,-- Jobs
1917,Dainik Jagran,4.0,(204 Reviews),Public,"Noida,Uttar Pradesh + 48 more",80 years old,201-500 employees (India),3021,Media & Entertainment | 201-500 Employees | Public | 81 years old | Noida +49 more,3.6,244 Reviews,1.5k Salaries,-- Jobs
1918,Aloha Technology,4.1,(204 Reviews),Private,"Pune,Maharashtra + 7 more",19 years old,501-1k employees (India),2587,IT Services & Consulting | 501-1k Employees | 20 years old | Pune +10 more,3.6,292 Reviews,1.7k Salaries,11 Jobs
1920,Vindhya Telelinks,4.1,(204 Reviews),Public,"Delhi/NCR,Delhi + 35 more",39 years old,501-1k employees (Global),2348,Hardware & Networking | 501-1k Employees | Public | 40 years old | Delhi/NCR +46 more,4.1,324 Reviews,1.6k Salaries,-- Jobs
1921,Rolta India,3.0,(204 Reviews),Public,"Mumbai,Maharashtra + 8 more",33 years old,501-1k employees (Global),3474,IT Services & Consulting | 501-1k Employees | Public | 34 years old | Mumbai +11 more,2.9,211 Reviews,1.6k Salaries,-- Jobs
1924,Yum!,4.2,(1.6k Reviews),Private,"Colonel Sanders Lane,Louisville + 23 more",25 years old,501-1k employees (India),3080,Hospitality | 501-1k Employees | Forbes Global 2000 | 26 years old | Colonel Sanders Lane +26 more,4.1,240 Reviews,1k Salaries,13 Jobs
1925,AIG,4.1,(1.4k Reviews),New York + 8 more,13 years old,10k-50k employees (India),,4237,Insurance | 10k-50k Employees | Forbes Global 2000 | 14 years old | New York +9 more,4.1,171 Reviews,2k Salaries,3 Jobs
1926,India Post,3.9,(238 Reviews),Public,"Mysore/Mysuru,Karnataka + 85 more",168 years old,1 Lakh+ employees (Global),2405,Government | 1 Lakh+ Employees | Public | 169 years old | Mysore/Mysuru +129 more,3.9,315 Reviews,1.3k Salaries,-- Jobs
1929,Visaka Industries,4.2,(203 Reviews),Public,"Hyderabad/Secunderabad,Telangana + 31 more",41 years old,501-1k employees (India),2568,Building Material | 1k-5k Employees | Public | 42 years old | Hyderabad/Secunderabad +43 more,4.1,294 Reviews,1.6k Salaries,10 Jobs
1930,JBS Enterprises,3.5,(203 Reviews),"Mumbai,Maharashtra + 34 more",35 years old,1k-5k employees (Global),,2470,Electronics Manufacturing | 51-200 Employees | 36 years old | Mumbai +54 more,3.6,307 Reviews,1.2k Salaries,1 Jobs
1932,KFintech,3.7,(202 Reviews),Hyderabad + 12 more,5 years old,5k-10k employees (Global),,917,FinTech | 5k-10k Employees | Startup | 6 years old | Hyderabad +57 more,3.6,1.1k Reviews,6.7k Salaries,13 Jobs
1933,Pranav Vikas India,3.8,(202 Reviews),"Delhi/NCR,Delhi + 6 more",35 years old,201-500 employees (India),,2843,201-500 Employees | 36 years old | Delhi/NCR +7 more,3.8,262 Reviews,1.3k Salaries,1 Jobs
1934,Zycus Infotech,3.5,(202 Reviews),Private,"Princeton,New Jersey + 4 more",25 years old,1k-5k employees (India),2410,Software Product | 1k-5k Employees | 22 years old | Princeton +5 more,3.4,315 Reviews,3.3k Salaries,673 Jobs
1940,Aurigo,4.9,(202 Reviews),Private,"Austin,Texas + 2 more",19 years old,201-500 employees (India),2151,IT Services & Consulting | 201-500 Employees | 20 years old | Austin +3 more,4.9,362 Reviews,794 Salaries,17 Jobs
1941,DesignTech Systems,3.0,(201 Reviews),Private,"Pune,Maharashtra + 23 more",24 years old,501-1k employees (Global),2488,IT Services & Consulting | 501-1k Employees | 25 years old | Pune +28 more,3.4,305 Reviews,2.1k Salaries,21 Jobs
1944,Cera Sanitaryware,4.1,(201 Reviews),Public,"Ahmedabad,Gujrat + 41 more",42 years old,501-1k employees (India),2683,Building Material | 1k-5k Employees | Public | 43 years old | London +53 more,4.1,279 Reviews,1.4k Salaries,-- Jobs
1945,Bhilosa Industries,3.6,(201 Reviews),Private,"Mumbai,Maharashtra + 2 more",34 years old,1k-5k employees (Global),2394,Fashion & Textile | 5k-10k Employees | 35 years old | Mumbai +8 more,3.8,317 Reviews,2.2k Salaries,5 Jobs
1948,Merck,4.0,(416 Reviews),Private,"Darmstadt,Darmstadt + 32 more",131 years old,1k-5k employees (India),2827,Pharma | 1k-5k Employees | 132 years old | Rahway +39 more,4.3,263 Reviews,2.1k Salaries,1 Jobs
1949,Scania,4.1,(200 Reviews),Private,"Södertälje,Södertälje + 19 more",131 years old,201-500 employees (India),3561,Auto Components | 201-500 Employees | 132 years old | Södertälje +19 more,4.4,205 Reviews,679 Salaries,-- Jobs
1952,Surin Automotive,3.9,(200 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 14 more",48 years old,201-500 employees (India),2473,Auto Components | 501-1k Employees | 49 years old | Bangalore/Bengaluru +18 more,3.5,307 Reviews,2k Salaries,13 Jobs
1953,Agrostar,4.3,(200 Reviews),Pune + 15 more,14 years old,1k-5k employees (India),,2041,Internet | 1k-5k Employees | Startup | 10 years old | Pune +27 more,4.0,384 Reviews,1.4k Salaries,39 Jobs
1954,Lido Learning,2.1,(200 Reviews),Mumbai + 15 more,3 years old,201-500 employees (India),,2296,EdTech | 201-500 Employees | Startup | 4 years old | Mumbai +16 more,2.1,331 Reviews,1.8k Salaries,14 Jobs
1955,ToXSL Technologies,4.7,(199 Reviews),Private,"Mohali,Punjab + 25 more",10 years old,51-200 employees (India),6644,IT Services & Consulting | 51-200 Employees | 11 years old | Mohali +20 more,3.7,103 Reviews,329 Salaries,18 Jobs
1955,ToXSL Technologies,4.7,(199 Reviews),Private,"Mohali,Punjab + 25 more",10 years old,51-200 employees (India),6679,IT Services & Consulting | 51-200 Employees | 11 years old | Mohali +20 more,3.7,103 Reviews,329 Salaries,18 Jobs
1957,Ventura Securities,3.9,(199 Reviews),Public,"Thane,Maharashtra + 34 more",28 years old,1k-5k employees (Global),2539,Financial Services | 1k-5k Employees | Public | 29 years old | Thane +39 more,4.0,298 Reviews,1.6k Salaries,26 Jobs
1957,Ventura Securities,3.9,(199 Reviews),Public,"Thane,Maharashtra + 34 more",28 years old,1k-5k employees (Global),2540,Financial Services | 1k-5k Employees | Public | 29 years old | Thane +39 more,4.0,298 Reviews,1.6k Salaries,26 Jobs
1958,Jetking Infotrain,3.6,(199 Reviews),Public,"Mumbai,Maharashtra + 44 more",75 years old,51-200 employees (India),3064,EdTech | 51-200 Employees | Public | 76 years old | Mumbai +49 more,3.7,241 Reviews,1.1k Salaries,11 Jobs
1962,Balmer Lawrie,3.8,(199 Reviews),Private,"Kolkata,West Bengal + 27 more",155 years old,1k-5k employees (Global),2625,Power | 1k-5k Employees | Central | 156 years old | Kolkata +28 more,3.8,287 Reviews,1.7k Salaries,16 Jobs
1965,Ups Logistics,4.1,(254 Reviews),Private,"Atlanta,Georgia + 14 more",115 years old,1k-5k employees (India),1652,Logistics | 1k-5k Employees | Forbes Global 2000 | 116 years old | Atlanta +33 more,4.3,493 Reviews,3k Salaries,62 Jobs
1966,Mecon,4.0,(198 Reviews),Private,"Ranchi,Jharkhand + 25 more",63 years old,1k-5k employees (Global),2392,Metals & Mining | 1k-5k Employees | State | 64 years old | Ranchi +37 more,4.0,317 Reviews,1.6k Salaries,-- Jobs
1968,Azmeel Contracting,3.7,(198 Reviews),Private,Al Jubail + 7 more,34 years old,201-500 employees (Global),4043,Engineering & Construction | 1k-5k Employees | 35 years old | Al Jubail +9 more,3.2,180 Reviews,356 Salaries,-- Jobs
1969,Nature's Basket,4.1,(198 Reviews),Private,"Mumbai,Maharashtra + 8 more",17 years old,501-1k employees (India),3022,Internet | 501-1k Employees | 18 years old | Mumbai +8 more,3.8,244 Reviews,1.1k Salaries,-- Jobs
1973,BCD Travel,3.7,(198 Reviews),Private,"Utrecht,Utrecht + 9 more",16 years old,501-1k employees (India),2970,Travel & Tourism | 1k-5k Employees | 17 years old | Utrecht +10 more,4.1,250 Reviews,1.6k Salaries,3 Jobs
1975,EYGBS,3.8,(198 Reviews),"Bangalore/Bengaluru,Karnataka + 17 more",4 years old,51-200 employees (India),,1087,50k-1 Lakh Employees | 5 years old | Bangalore/Bengaluru +29 more,3.8,888 Reviews,5k Salaries,-- Jobs
1976,PayPal,4.3,(197 Reviews),Private,"San Jose,California + 5 more",24 years old,1k-5k employees (India),1411,IT Services & Consulting | 1k-5k Employees | Forbes Global 2000 | 25 years old | San Jose +7 more,4.1,606 Reviews,5.8k Salaries,18 Jobs
1977,Ceinsys Tech,3.8,(197 Reviews),Public,"Nagpur,Maharashtra + 26 more",24 years old,501-1k employees (Global),2661,IT Services & Consulting | 501-1k Employees | Public | 25 years old | Nagpur +35 more,3.9,282 Reviews,1.4k Salaries,1 Jobs
1978,Blue Yonder,4.1,(197 Reviews),"Scottsdale,Arizona + 8 more",37 years old,1k-5k employees (India),,2131,IT Services & Consulting | 1k-5k Employees | 38 years old | Scottsdale +9 more,4.2,367 Reviews,5k Salaries,75 Jobs
1979,Black Knight,3.1,(197 Reviews),Private,Jackonville + 2 more,8 years old,501-1k employees (India),2196,IT Services & Consulting | 501-1k Employees | Startup | 9 years old | Jacksonville +3 more,3.5,353 Reviews,3.2k Salaries,4 Jobs
1980,BT E Serv,4.3,(197 Reviews),"Delhi/NCR,New Delhi + 4 more",15 years old,51-200 employees (Global),,1820,Telecom | 201-500 Employees | Public | 16 years old | Delhi/NCR +5 more,4.2,441 Reviews,2.4k Salaries,-- Jobs
1981,Appsierra,5.0,(197 Reviews),Private,"Noida,Uttar Pradesh + 4 more",7 years old,51-200 employees (India),3105,IT Services & Consulting | 51-200 Employees | 8 years old | Noida +8 more,4.7,237 Reviews,220 Salaries,196 Jobs
1982,Xceedance,3.8,(197 Reviews),Private,"Boston,Massachusetts + 4 more",9 years old,1k-5k employees (India),1661,Insurance | 1k-5k Employees | 10 years old | Boston +7 more,3.7,490 Reviews,4k Salaries,33 Jobs
1984,Win Medicare,4.0,(197 Reviews),Private,"Delhi/NCR,Delhi + 36 more",17 years old,501-1k employees (India),2802,Pharma | 501-1k Employees | 18 years old | Delhi/NCR +43 more,3.9,266 Reviews,847 Salaries,1 Jobs
1985,Rupeek,3.8,(197 Reviews),Bangalore + 23 more,7 years old,1k-5k employees (India),,1476,FinTech | 1k-5k Employees | Startup | 8 years old | Bangalore +53 more,3.7,575 Reviews,3.1k Salaries,109 Jobs
1987,MetroTelworks,4.0,(196 Reviews),Private,Ahmedabad + 27 more,18 years old,51-200 employees (India),3015,Telecom | 51-200 Employees | 19 years old | Ahmedabad +34 more,3.8,245 Reviews,986 Salaries,1 Jobs
1988,Reliance Money,4.4,(196 Reviews),Private,"Mumbai,Maharashtra + 42 more",16 years old,51-200 employees (India),3292,Financial Services | 51-200 Employees | 17 years old | Mumbai +45 more,4.1,223 Reviews,1.2k Salaries,-- Jobs
1989,Aker Solutions,4.0,(196 Reviews),Private,"Fornebu,Akershus + 4 more",181 years old,10k-50k employees (Global),2490,Oil & Gas | 1k-5k Employees | 182 years old | Fornebu +5 more,4.0,304 Reviews,2.3k Salaries,2 Jobs
1990,Teva API,4.3,(196 Reviews),Private,Tel Aviv + 12 more,87 years old,1k-5k employees (India),2631,Pharma | 1k-5k Employees | 88 years old | Tel Aviv +17 more,4.0,286 Reviews,1.4k Salaries,-- Jobs
1991,Coffee Day,3.7,(196 Reviews),Private,"Bangalore/Bengaluru,Karnataka + 31 more",29 years old,10k-50k employees (Global),3150,Retail | 1k-5k Employees | 30 years old | Bangalore/Bengaluru +33 more,3.4,234 Reviews,1.6k Salaries,-- Jobs
1992,Ppap Automotive,4.1,(196 Reviews),Public,"Noida,Uttar Pradesh + 8 more",44 years old,1k-5k employees (India),2479,Auto Components | 1k-5k Employees | Public | 45 years old | Noida +11 more,3.9,306 Reviews,1.5k Salaries,-- Jobs
1992,Ppap Automotive,4.1,(196 Reviews),Public,"Noida,Uttar Pradesh + 8 more",44 years old,1k-5k employees (India),2482,Auto Components | 1k-5k Employees | Public | 45 years old | Noida +11 more,3.9,306 Reviews,1.5k Salaries,-- Jobs
1993,Chaayos,3.8,(196 Reviews),Private,"Delhi/NCR,New Delhi + 12 more",10 years old,501-1k employees (India),2187,Hospitality | 1k-5k Employees | 11 years old | Delhi +18 more,3.4,355 Reviews,1.5k Salaries,30 Jobs
1996,Prime Focus,3.7,(195 Reviews),Public,Mumbai + 11 more,25 years old,5k-10k employees (Global),3556,Animation & VFX | 1k-5k Employees | Public | 26 years old | Mumbai +10 more,3.7,206 Reviews,970 Salaries,39 Jobs
1997,Systra Consulting,4.2,(195 Reviews),Private,"Faridabad,Haryana + 21 more",65 years old,1k-5k employees (India),2425,Engineering & Construction | 1k-5k Employees | 66 years old | Faridabad +30 more,4.0,312 Reviews,1.6k Salaries,30 Jobs
1999,Mitsuba Sical,3.6,(195 Reviews),Public,Michigan + 10 more,25 years old,201-500 employees (India),3041,Auto Components | 201-500 Employees | Public | 26 years old | Michigan +14 more,3.8,243 Reviews,1.2k Salaries,-- Jobs
2000,Nivea,4.1,(195 Reviews),Private,Hamburg + 33 more,140 years old,201-500 employees (India),2476,Beauty & Personal Care | 501-1k Employees | 141 years old | Hamburg +48 more,4.2,307 Reviews,1.6k Salaries,14 Jobs
2001,Cuemath,4.3,(195 Reviews),Bangalore + 15 more,11 years old,501-1k employees (India),,2050,EdTech | 1k-5k Employees | Startup | 10 years old | Bangalore +17 more,3.9,383 Reviews,1.7k Salaries,132 Jobs
2005,LiquidHub,3.7,(194 Reviews),Private,Wayne + 8 more,21 years old,1k-5k employees (India),3837,IT Services & Consulting | 1k-5k Employees | 22 years old | Wayne +8 more,3.8,190 Reviews,1.7k Salaries,-- Jobs
2006,FabHotels,3.3,(194 Reviews),Private,Gurgaon + 23 more,8 years old,11-50 employees (India),2948,Hospitality | 501-1k Employees | Startup | 9 years old | Gurgaon +25 more,3.2,252 Reviews,2.1k Salaries,121 Jobs
2007,Reliance Fresh,4.3,(194 Reviews),Private,Mumbai + 48 more,16 years old,1 Lakh+ employees (Global),3195,Retail | 1k-5k Employees | 17 years old | Mumbai +57 more,4.3,230 Reviews,826 Salaries,-- Jobs
2009,Cooper Corporation,3.5,(194 Reviews),Private,"Pune,Maharashtra + 4 more",100 years old,1k-5k employees (Global),2984,Auto Components | 1k-5k Employees | 101 years old | Pune +8 more,3.8,248 Reviews,1.4k Salaries,-- Jobs
2012,Trianz,3.8,(194 Reviews),Private,"Santa Clara,California + 2 more",16 years old,1k-5k employees (Global),2561,IT Services & Consulting | 1k-5k Employees | 17 years old | Santa Clara +3 more,3.6,295 Reviews,3.5k Salaries,4 Jobs
2014,Vulcan Express,4.1,(194 Reviews),Private,Gurgaon + 37 more,9 years old,5k-10k employees (Global),4459,Logistics | 1-10 Employees | 10 years old | Gurgaon +39 more,4.2,161 Reviews,444 Salaries,-- Jobs
2015,Andritz,3.6,(194 Reviews),Private,"Graz,Steiermark + 10 more",26 years old,10k-50k employees (Global),2323,Industrial Machinery | 1k-5k Employees | 27 years old | Graz +14 more,3.8,327 Reviews,2.4k Salaries,20 Jobs
2016,Groupon,3.7,(194 Reviews),Private,"Chicago,Illinois + 6 more",7 years old,1k-5k employees (India),2618,Internet | 1k-5k Employees | 15 years old | Chicago +9 more,3.4,288 Reviews,2.4k Salaries,6 Jobs
2017,Shriram Group,4.1,(6.4k Reviews),Private,"Chennai,Tamil Nadu + 88 more",48 years old,50k-1 Lakh employees (India),2792,Financial Services | 50k-1 Lakh Employees | Conglomerate | 49 years old | Chennai +116 more,4.1,267 Reviews,1.7k Salaries,-- Jobs
2019,Yusen Logistics,4.0,(193 Reviews),Private,Tokyo + 21 more,67 years old,501-1k employees (India),2759,Logistics | 501-1k Employees | 68 years old | Tokyo +30 more,4.1,271 Reviews,1.4k Salaries,11 Jobs
2020,Galaxy Surfactants,2.7,(193 Reviews),Public,Mumbai + 8 more,42 years old,1k-5k employees (India),2557,Chemicals | 1k-5k Employees | Public | 43 years old | Mumbai +10 more,3.7,295 Reviews,1.4k Salaries,2 Jobs
2021,Religare Finvest,4.5,(193 Reviews),Public,"Delhi/NCR,Delhi + 32 more",16 years old,1k-5k employees (India),3568,Financial Services | 1k-5k Employees | Public | 17 years old | Delhi/NCR +32 more,4.6,205 Reviews,686 Salaries,-- Jobs
2028,Easyday Club,4.1,(193 Reviews),"Mumbai,Maharashtra + 61 more",14 years old,1k-5k employees (Global),,3029,Retail | 1-10 Employees | 15 years old | Mumbai +67 more,4.5,244 Reviews,905 Salaries,-- Jobs
2031,Tata Capital,4.2,(1.1k Reviews),"Mumbai,Maharashtra + 46 more",15 years old,5k-10k employees (India),,988,NBFC | 5k-10k Employees | Fortune India 500 | 16 years old | Mumbai +152 more,4.1,1k Reviews,5.3k Salaries,28 Jobs
2032,SUEZ Environnement,4.1,(327 Reviews),Private,"Paris,Ile De France + 26 more",25 years old,1k-5k employees (India),2763,Waste Management | 501-1k Employees | 26 years old | Paris +30 more,4.1,270 Reviews,1.7k Salaries,-- Jobs
2033,iMerit,4.0,(192 Reviews),Private,"Kolkata,West Bengal + 5 more",10 years old,1k-5k employees (India),1311,Software Product | 1k-5k Employees | Startup | 11 years old | Kolkata +9 more,3.9,672 Reviews,3.3k Salaries,21 Jobs
2034,Methodex,3.5,(192 Reviews),Private,"Delhi/NCR,Delhi + 34 more",62 years old,501-1k employees (Global),2715,Law Enforcement & Security | 1k-5k Employees | 63 years old | Delhi/NCR +44 more,3.9,276 Reviews,1.3k Salaries,18 Jobs
2035,Sheela Foam,4.1,(192 Reviews),Public,"Delhi/NCR,Delhi + 48 more",51 years old,1k-5k employees (India),2592,Furniture & Furnishing | 1k-5k Employees | Public | 52 years old | Delhi/NCR +69 more,4.2,291 Reviews,1.1k Salaries,1 Jobs
